,Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,Laps,LapTimePerKM,RacePercentage
2351,MSC,Haas F1 Team,12.0,78.39800000000001,1.0,MEDIUM,12.0,10.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.407607419582064,0.16666666666666666
2352,MSC,Haas F1 Team,13.0,81.444,1.0,MEDIUM,13.0,10.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.122798779056115,0.18055555555555555
2353,MSC,Haas F1 Team,14.0,103.64,2.0,MEDIUM,1.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,24.334350786569615,0.19444444444444445
2354,MSC,Haas F1 Team,15.0,77.941,2.0,MEDIUM,2.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.300305235970885,0.20833333333333334
2355,MSC,Haas F1 Team,16.0,78.075,2.0,MEDIUM,3.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.331768020662125,0.2222222222222222
2356,MSC,Haas F1 Team,17.0,77.647,2.0,MEDIUM,4.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.231274947170697,0.2361111111111111
2357,MSC,Haas F1 Team,18.0,77.68900000000001,2.0,MEDIUM,5.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.241136416999296,0.25
2358,MSC,Haas F1 Team,19.0,76.881,2.0,MEDIUM,6.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.051420521249117,0.2638888888888889
2359,MSC,Haas F1 Team,20.0,76.95700000000001,2.0,MEDIUM,7.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.06926508570087,0.2777777777777778
2360,MSC,Haas F1 Team,21.0,77.04400000000001,2.0,MEDIUM,8.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.08969241606011,0.2916666666666667
2361,MSC,Haas F1 Team,22.0,77.43100000000001,2.0,MEDIUM,9.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.180558816623623,0.3055555555555556
2362,MSC,Haas F1 Team,23.0,77.37,2.0,MEDIUM,10.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.166236205682086,0.3194444444444444
2363,MSC,Haas F1 Team,24.0,77.546,2.0,MEDIUM,11.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.207560460201925,0.3333333333333333
2364,MSC,Haas F1 Team,25.0,77.599,2.0,MEDIUM,12.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.220004695938012,0.3472222222222222
2365,MSC,Haas F1 Team,26.0,78.513,2.0,MEDIUM,13.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.434609063160366,0.3611111111111111
2366,MSC,Haas F1 Team,27.0,77.95,2.0,MEDIUM,14.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.302418408077013,0.375
2367,MSC,Haas F1 Team,28.0,77.61500000000001,2.0,MEDIUM,15.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.22376144634891,0.3888888888888889
2368,MSC,Haas F1 Team,29.0,78.075,2.0,MEDIUM,16.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.331768020662125,0.4027777777777778
2369,MSC,Haas F1 Team,30.0,77.88600000000001,2.0,MEDIUM,17.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.287391406433436,0.4166666666666667
2370,MSC,Haas F1 Team,31.0,78.366,2.0,MEDIUM,18.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.40009391876027,0.4305555555555556
2371,MSC,Haas F1 Team,32.0,77.95100000000001,2.0,MEDIUM,19.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.302653204977695,0.4444444444444444
2372,MSC,Haas F1 Team,33.0,83.64,2.0,MEDIUM,20.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.638412772951394,0.4583333333333333
2373,MSC,Haas F1 Team,34.0,103.15700000000001,3.0,HARD,1.0,19.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,24.220943883540738,0.4722222222222222
2374,MSC,Haas F1 Team,35.0,78.958,3.0,HARD,2.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.53909368396337,0.4861111111111111
2375,MSC,Haas F1 Team,36.0,78.554,3.0,HARD,3.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.44423573608828,0.5
2376,MSC,Haas F1 Team,37.0,77.32300000000001,3.0,HARD,4.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.155200751350083,0.5138888888888888
2377,MSC,Haas F1 Team,38.0,77.093,3.0,HARD,5.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.101197464193472,0.5277777777777778
2378,MSC,Haas F1 Team,39.0,76.836,3.0,HARD,6.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.040854660718477,0.5416666666666666
2379,MSC,Haas F1 Team,40.0,77.09400000000001,3.0,HARD,7.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.101432261094153,0.5555555555555556
2380,MSC,Haas F1 Team,41.0,76.63600000000001,3.0,HARD,8.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.993895280582297,0.5694444444444444
2381,MSC,Haas F1 Team,42.0,76.271,3.0,HARD,9.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.90819441183376,0.5833333333333334
2382,MSC,Haas F1 Team,43.0,76.22800000000001,3.0,HARD,10.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.898098145104484,0.5972222222222222
2383,MSC,Haas F1 Team,44.0,76.403,3.0,HARD,11.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.939187602723646,0.6111111111111112
2384,MSC,Haas F1 Team,45.0,77.31400000000001,3.0,HARD,12.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.153087579243955,0.625
2385,MSC,Haas F1 Team,46.0,84.74900000000001,3.0,HARD,13.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.898802535806528,0.6388888888888888
2386,MSC,Haas F1 Team,47.0,103.655,3.0,HARD,14.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,24.337872740079828,0.6527777777777778
2387,MSC,Haas F1 Team,48.0,116.58600000000001,4.0,SOFT,3.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,27.374031462784693,0.6666666666666666
2388,MSC,Haas F1 Team,49.0,76.212,4.0,SOFT,4.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.89434139469359,0.6805555555555556
2389,MSC,Haas F1 Team,50.0,75.671,4.0,SOFT,5.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.767316271425216,0.6944444444444444
2390,MSC,Haas F1 Team,51.0,75.233,4.0,SOFT,6.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.664475228926978,0.7083333333333334
2391,MSC,Haas F1 Team,52.0,75.415,4.0,SOFT,7.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.707208264850905,0.7222222222222222
2392,MSC,Haas F1 Team,53.0,75.72,4.0,SOFT,8.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.77882131955858,0.7361111111111112
2393,MSC,Haas F1 Team,54.0,75.649,4.0,SOFT,9.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.762150739610234,0.75
2394,MSC,Haas F1 Team,55.0,98.21000000000001,4.0,SOFT,10.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,23.05940361587227,0.7638888888888888
2395,MSC,Haas F1 Team,56.0,109.555,4.0,SOFT,11.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,25.723174454097204,0.7777777777777778
2396,MSC,Haas F1 Team,57.0,135.464,5.0,SOFT,12.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,31.806527353838927,0.7916666666666666
2397,MSC,Haas F1 Team,58.0,93.41600000000001,5.0,SOFT,13.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,21.933787274007983,0.8055555555555556
2398,MSC,Haas F1 Team,59.0,76.699,5.0,SOFT,14.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.008687485325193,0.8194444444444444
2399,MSC,Haas F1 Team,60.0,82.58500000000001,5.0,SOFT,15.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.390702042733036,0.8333333333333334
2400,MSC,Haas F1 Team,61.0,77.247,5.0,SOFT,16.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.13735618689833,0.8472222222222222
2401,MSC,Haas F1 Team,62.0,76.36,5.0,SOFT,17.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.929091335994364,0.8611111111111112
2402,MSC,Haas F1 Team,63.0,75.59100000000001,5.0,SOFT,18.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.748532519370745,0.875
2403,MSC,Haas F1 Team,64.0,75.69,5.0,SOFT,19.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.771777412538153,0.8888888888888888
2404,MSC,Haas F1 Team,65.0,75.525,5.0,SOFT,20.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.733035923925804,0.9027777777777778
2405,MSC,Haas F1 Team,66.0,75.80300000000001,5.0,SOFT,21.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.7983094623151,0.9166666666666666
2406,MSC,Haas F1 Team,67.0,76.503,5.0,SOFT,22.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.962667292791735,0.9305555555555556
2407,MSC,Haas F1 Team,68.0,76.658,5.0,SOFT,23.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.999060812397275,0.9444444444444444
2408,MSC,Haas F1 Team,69.0,76.239,5.0,SOFT,24.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.900680911011975,0.9583333333333334
2409,MSC,Haas F1 Team,70.0,77.449,5.0,SOFT,25.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.184785160835876,0.9722222222222222
2410,MSC,Haas F1 Team,71.0,76.614,5.0,SOFT,26.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.988729748767316,0.9861111111111112
2411,MSC,Haas F1 Team,72.0,76.42200000000001,5.0,SOFT,27.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.943648743836583,1.0
2412,VET,Aston Martin,1.0,90.019,1.0,SOFT,1.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,21.136182202394927,0.013888888888888888
2413,VET,Aston Martin,2.0,79.37100000000001,1.0,SOFT,2.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.63606480394459,0.027777777777777776
2414,VET,Aston Martin,3.0,78.56700000000001,1.0,SOFT,3.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.447288095797134,0.041666666666666664
2415,VET,Aston Martin,4.0,78.202,1.0,SOFT,4.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.361587227048602,0.05555555555555555
2416,VET,Aston Martin,5.0,78.146,1.0,SOFT,5.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.34843860061047,0.06944444444444445
2417,VET,Aston Martin,6.0,78.38300000000001,1.0,SOFT,6.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.404085466071848,0.08333333333333333
2418,VET,Aston Martin,7.0,78.04100000000001,1.0,SOFT,7.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.32378492603898,0.09722222222222222
2419,VET,Aston Martin,8.0,78.266,1.0,SOFT,8.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.37661422869218,0.1111111111111111
2420,VET,Aston Martin,9.0,82.119,1.0,SOFT,9.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.28128668701573,0.125
2421,VET,Aston Martin,10.0,98.37,2.0,MEDIUM,2.0,20.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,23.096971119981216,0.1388888888888889
2422,VET,Aston Martin,11.0,77.17500000000001,2.0,MEDIUM,3.0,20.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.12045081004931,0.1527777777777778
2423,VET,Aston Martin,12.0,77.54100000000001,2.0,MEDIUM,4.0,19.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.206386475698523,0.16666666666666666
2424,VET,Aston Martin,13.0,78.168,2.0,MEDIUM,5.0,19.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.353604132425453,0.18055555555555555
2425,VET,Aston Martin,14.0,77.873,2.0,MEDIUM,6.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.284339046724583,0.19444444444444445
2426,VET,Aston Martin,15.0,78.87700000000001,2.0,MEDIUM,7.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.52007513500822,0.20833333333333334
2427,VET,Aston Martin,16.0,78.944,2.0,MEDIUM,8.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.535806527353838,0.2222222222222222
2428,VET,Aston Martin,17.0,78.486,2.0,MEDIUM,9.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.42826954684198,0.2361111111111111
2429,VET,Aston Martin,18.0,78.28,2.0,MEDIUM,10.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.379901385301714,0.25
2430,VET,Aston Martin,19.0,79.352,2.0,MEDIUM,11.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.63160366283165,0.2638888888888889
2431,VET,Aston Martin,20.0,78.075,2.0,MEDIUM,12.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.331768020662125,0.2777777777777778
2432,VET,Aston Martin,21.0,77.938,2.0,MEDIUM,13.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.29960084526884,0.2916666666666667
2433,VET,Aston Martin,22.0,78.06,2.0,MEDIUM,14.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.328246067151913,0.3055555555555556
2434,VET,Aston Martin,23.0,78.13900000000001,2.0,MEDIUM,15.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.346795022305706,0.3194444444444444
2435,VET,Aston Martin,24.0,78.01,2.0,MEDIUM,16.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.31650622211787,0.3333333333333333
2436,VET,Aston Martin,25.0,77.77600000000001,2.0,MEDIUM,17.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.261563747358537,0.3472222222222222
2437,VET,Aston Martin,26.0,77.857,2.0,MEDIUM,18.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.280582296313685,0.3611111111111111
2438,VET,Aston Martin,27.0,77.915,2.0,MEDIUM,19.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.294200516553182,0.375
2439,VET,Aston Martin,28.0,77.554,2.0,MEDIUM,20.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.209438835407372,0.3888888888888889
2440,VET,Aston Martin,29.0,77.555,2.0,MEDIUM,21.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.209673632308053,0.4027777777777778
2441,VET,Aston Martin,30.0,77.83800000000001,2.0,MEDIUM,22.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.27612115520075,0.4166666666666667
2442,VET,Aston Martin,31.0,77.885,2.0,MEDIUM,23.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.287156609532754,0.4305555555555556
2443,VET,Aston Martin,32.0,77.778,2.0,MEDIUM,24.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.262033341159896,0.4444444444444444
2444,VET,Aston Martin,33.0,77.804,2.0,MEDIUM,25.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.2681380605776,0.4583333333333333
2445,VET,Aston Martin,34.0,77.415,2.0,MEDIUM,26.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.176802066212726,0.4722222222222222
2446,VET,Aston Martin,35.0,80.736,2.0,MEDIUM,27.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.956562573374033,0.4861111111111111
2447,VET,Aston Martin,36.0,98.796,3.0,HARD,2.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,23.196994599671285,0.5
2448,VET,Aston Martin,37.0,78.566,3.0,HARD,3.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.447053298896453,0.5138888888888888
2449,VET,Aston Martin,38.0,76.995,3.0,HARD,4.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.07818736792674,0.5277777777777778
2450,VET,Aston Martin,39.0,76.75,3.0,HARD,5.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.020662127259918,0.5416666666666666
2451,VET,Aston Martin,40.0,76.33500000000001,3.0,HARD,6.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.923221413477343,0.5555555555555556
2452,VET,Aston Martin,41.0,76.483,3.0,HARD,7.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.957971354778117,0.5694444444444444
2453,VET,Aston Martin,42.0,76.71300000000001,3.0,HARD,8.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.011974641934728,0.5833333333333334
2454,VET,Aston Martin,43.0,76.748,3.0,HARD,9.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.02019253345856,0.5972222222222222
2455,VET,Aston Martin,44.0,77.34,3.0,HARD,10.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.159192298661658,0.6111111111111112
2456,VET,Aston Martin,45.0,77.15,3.0,HARD,11.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.114580887532284,0.625
2457,VET,Aston Martin,46.0,82.709,3.0,HARD,12.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.41981685841747,0.6388888888888888
2458,VET,Aston Martin,47.0,103.02600000000001,3.0,HARD,13.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,24.19018548955154,0.6527777777777778
2459,VET,Aston Martin,48.0,104.81200000000001,3.0,HARD,14.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,24.609532754167645,0.6666666666666666
2460,VET,Aston Martin,49.0,93.775,4.0,SOFT,1.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,22.01807936135243,0.6805555555555556
2461,VET,Aston Martin,50.0,74.86200000000001,4.0,SOFT,2.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.577365578774362,0.6944444444444444
2462,VET,Aston Martin,51.0,75.565,4.0,SOFT,3.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.742427799953038,0.7083333333333334
2463,VET,Aston Martin,52.0,75.287,4.0,SOFT,4.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.677154261563746,0.7222222222222222
2464,VET,Aston Martin,53.0,75.318,4.0,SOFT,5.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.684432965484852,0.7361111111111112
2465,VET,Aston Martin,54.0,75.60900000000001,4.0,SOFT,6.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.752758863583,0.75
2466,VET,Aston Martin,55.0,99.06700000000001,4.0,SOFT,7.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,23.26062455975581,0.7638888888888888
2467,VET,Aston Martin,56.0,110.561,4.0,SOFT,8.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,25.9593801361822,0.7777777777777778
2468,VET,Aston Martin,57.0,134.603,5.0,SOFT,9.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,31.604367222352664,0.7916666666666666
2469,VET,Aston Martin,58.0,91.223,5.0,SOFT,10.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,21.418877670814744,0.8055555555555556
2470,VET,Aston Martin,59.0,77.11200000000001,5.0,SOFT,11.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.10565860530641,0.8194444444444444
2471,VET,Aston Martin,60.0,81.89500000000001,5.0,SOFT,12.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.22869218126321,0.8333333333333334
2472,VET,Aston Martin,61.0,77.664,5.0,SOFT,13.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.23526649448227,0.8472222222222222
2473,VET,Aston Martin,62.0,76.504,5.0,SOFT,14.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.962902089692417,0.8611111111111112
2474,VET,Aston Martin,63.0,75.819,5.0,SOFT,15.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.80206621272599,0.875
2475,VET,Aston Martin,64.0,75.572,5.0,SOFT,16.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.744071378257807,0.8888888888888888
2476,VET,Aston Martin,65.0,75.915,5.0,SOFT,17.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.824606715191358,0.9027777777777778
2477,VET,Aston Martin,66.0,76.08,5.0,SOFT,18.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.863348203803707,0.9166666666666666
2478,VET,Aston Martin,67.0,75.964,5.0,SOFT,19.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.836111763324723,0.9305555555555556
2479,VET,Aston Martin,68.0,76.09700000000001,5.0,SOFT,20.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.867339751115285,0.9444444444444444
2480,VET,Aston Martin,69.0,76.114,5.0,SOFT,21.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.87133129842686,0.9583333333333334
2481,VET,Aston Martin,70.0,75.935,5.0,SOFT,22.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.829302653204977,0.9722222222222222
2482,VET,Aston Martin,71.0,76.15100000000001,5.0,SOFT,23.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.880018783752057,0.9861111111111112
2483,VET,Aston Martin,72.0,76.15,5.0,SOFT,24.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.879783986851372,1.0
2484,SAI,Ferrari,1.0,81.468,1.0,SOFT,4.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.12843390467246,0.013888888888888888
2485,SAI,Ferrari,2.0,76.622,1.0,SOFT,5.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.990608123972763,0.027777777777777776
2486,SAI,Ferrari,3.0,76.91900000000001,1.0,SOFT,6.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.060342803474995,0.041666666666666664
2487,SAI,Ferrari,4.0,77.102,1.0,SOFT,7.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.1033106362996,0.05555555555555555
2488,SAI,Ferrari,5.0,76.87400000000001,1.0,SOFT,8.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.049776942944355,0.06944444444444445
2489,SAI,Ferrari,6.0,77.024,1.0,SOFT,9.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.084996478046488,0.08333333333333333
2490,SAI,Ferrari,7.0,77.012,1.0,SOFT,10.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.082178915238316,0.09722222222222222
2491,SAI,Ferrari,8.0,77.203,1.0,SOFT,11.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.12702512326837,0.1111111111111111
2492,SAI,Ferrari,9.0,77.33,1.0,SOFT,12.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.156844329654845,0.125
2493,SAI,Ferrari,10.0,77.17500000000001,1.0,SOFT,13.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.12045081004931,0.1388888888888889
2494,SAI,Ferrari,11.0,77.293,1.0,SOFT,14.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.148156844329655,0.1527777777777778
2495,SAI,Ferrari,12.0,77.605,1.0,SOFT,15.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.2214134773421,0.16666666666666666
2496,SAI,Ferrari,13.0,77.08800000000001,1.0,SOFT,16.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.10002347969007,0.18055555555555555
2497,SAI,Ferrari,14.0,80.366,1.0,SOFT,17.0,4.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.869687720122094,0.19444444444444445
2498,SAI,Ferrari,15.0,105.683,2.0,MEDIUM,1.0,11.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,24.814040854660718,0.20833333333333334
2499,SAI,Ferrari,16.0,76.70100000000001,2.0,MEDIUM,2.0,10.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.009157079126556,0.2222222222222222
2500,SAI,Ferrari,17.0,76.31700000000001,2.0,MEDIUM,3.0,9.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.918995069265087,0.2361111111111111
2501,SAI,Ferrari,18.0,76.462,2.0,MEDIUM,4.0,8.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.953040619863817,0.25
2502,SAI,Ferrari,19.0,77.608,2.0,MEDIUM,5.0,7.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.22211786804414,0.2638888888888889
2503,SAI,Ferrari,20.0,77.14800000000001,2.0,MEDIUM,6.0,6.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.114111293730925,0.2777777777777778
2504,SAI,Ferrari,21.0,76.914,2.0,MEDIUM,7.0,6.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.05916881897159,0.2916666666666667
2505,SAI,Ferrari,22.0,77.06,2.0,MEDIUM,8.0,6.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.093449166471,0.3055555555555556
2506,SAI,Ferrari,23.0,76.64800000000001,2.0,MEDIUM,9.0,6.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.99671284339047,0.3194444444444444
2507,SAI,Ferrari,24.0,76.816,2.0,MEDIUM,10.0,6.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.036158722704858,0.3333333333333333
