,X,Y,Speed
525,3667,2895,211
526,3587,2976,207
527,3562,3001,196
528,3458,3084,185
529,3444,3093,174
530,3372,3135,160
531,3289,3167,146
532,3281,3170,139
533,3203,3185,133
534,3112,3184,126
535,3105,3183,120
536,3072,3179,110
537,3053,3173,105
538,3013,3160,100
539,2984,3148,98
540,2948,3127,97
541,2911,3100,92
542,2873,3062,88
543,2853,3031,86
544,2839,2998,84
545,2835,2985,83
546,2833,2976,83
547,2830,2949,83
548,2831,2926,84
549,2832,2912,85
550,2835,2886,88
551,2841,2851,92
552,2854,2805,94
553,2859,2790,97
554,2881,2742,102
555,2894,2716,107
556,2909,2688,113
557,2924,2666,117
558,2969,2601,121
559,2974,2595,131
560,3050,2487,142
561,3051,2486,149
562,3087,2439,157
563,3143,2367,165
564,3170,2331,173
565,3207,2285,177
566,3264,2214,181
567,3282,2192,185
568,3331,2134,188
569,3385,2065,192
570,3449,1979,203
571,3465,1958,203
572,3516,1880,203
573,3555,1812,210
574,3587,1751,217
575,3610,1705,218
576,3650,1592,220
577,3669,1529,222
578,3695,1429,224
579,3697,1420,227
580,3720,1292,229
581,3725,1223,232
582,3730,1107,235
583,3730,1015,238
584,3718,925,239
585,3713,903,240
586,3696,820,242
587,3676,747,244
588,3650,677,245
589,3597,564,246
590,3519,422,248
591,3501,395,251
592,3447,334,251
593,3415,302,252
594,3331,221,252
595,3284,185,253
596,3188,130,254
597,3133,102,256
598,2988,33,257
599,2948,16,258
600,2879,-7,260
601,2867,-12,261
602,2727,-53,262
603,2645,-66,263
604,2437,-78,265
605,2324,-74,267
606,2182,-49,268
607,2048,-19,269
608,1936,8,270
609,1837,37,271
610,1779,69,274
611,1752,85,274
612,1544,201,275
613,1526,212,276
614,1433,271,277
615,1368,330,277
616,1351,347,278
617,1244,468,280
618,1212,507,280
619,1134,607,281
620,1024,775,281
621,1004,806,282
622,883,1025,285
623,849,1089,285
624,816,1147,286
625,693,1342,287
626,691,1346,285
627,615,1443,283
628,604,1458,274
629,498,1583,265
630,438,1642,257
631,372,1705,245
632,306,1761,233
633,258,1787,228
634,221,1806,224
635,67,1879,218
636,43,1889,212
637,-48,1908,207
638,-90,1911,208
639,-206,1908,209
640,-233,1907,210
641,-339,1893,211
642,-394,1881,212
643,-475,1858,213
644,-598,1805,214
645,-618,1795,216
646,-677,1767,220
647,-825,1697,224
648,-852,1684,229
649,-1034,1598,230
650,-1044,1592,231
651,-1119,1557,238
652,-1190,1525,239
653,-1198,1521,241
654,-1345,1456,246
655,-1364,1449,247
656,-1544,1375,249
657,-1583,1358,251
658,-1727,1301,254
659,-1763,1286,257
660,-1807,1269,257
661,-1867,1244,258
662,-2025,1178,244
663,-2054,1164,231
664,-2221,1087,202
665,-2261,1067,174
666,-2279,1056,166
667,-2300,1042,158
668,-2357,1004,151
669,-2379,985,144
670,-2467,898,137
671,-2478,887,130
672,-2511,839,123
673,-2517,826,116
674,-2542,769,113
675,-2546,756,112
676,-2551,732,111
677,-2552,721,111
678,-2554,674,108
679,-2549,640,106
680,-2543,610,105
681,-2538,594,105
682,-2516,538,106
683,-2480,476,107
684,-2471,464,109
685,-2420,396,111
686,-2400,370,114
687,-2379,349,116
688,-2355,326,119
689,-2270,247,127
690,-2232,215,136
691,-2173,174,146
692,-2061,96,157
693,-2040,81,166
694,-1956,24,176
695,-1897,-9,180
696,-1879,-19,184
697,-1827,-49,188
698,-1710,-124,196
699,-1700,-132,198
700,-1647,-165,201
701,-1585,-206,206
702,-1558,-223,211
703,-1472,-283,216
704,-1410,-329,221
705,-1388,-347,222
706,-1319,-401,222
