,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
221,0 days 01:23:03.309000,STR,18,101.816,16.0,2.0,,,0 days 00:00:27.068000,0 days 00:00:30.698000,0 days 00:00:44.050000,0 days 01:21:48.550000,0 days 01:22:19.248000,0 days 01:23:03.298000,273.0,267.0,254.0,309.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:21:21.493000,2024-04-21 07:29:40.166,1,9.0,False,,False,True
222,0 days 01:24:45.030000,STR,18,101.721,17.0,2.0,,,0 days 00:00:27.139000,0 days 00:00:30.610000,0 days 00:00:43.972000,0 days 01:23:30.437000,0 days 01:24:01.047000,0 days 01:24:45.019000,,267.0,255.0,310.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:23:03.309000,2024-04-21 07:31:21.982,1,8.0,False,,False,True
223,0 days 01:26:27.466000,STR,18,102.436,18.0,2.0,,,0 days 00:00:27.200000,0 days 00:00:30.649000,0 days 00:00:44.587000,0 days 01:25:12.219000,0 days 01:25:42.868000,0 days 01:26:27.455000,272.0,267.0,261.0,310.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:24:45.030000,2024-04-21 07:33:03.703,1,8.0,False,,False,True
224,0 days 01:28:09.800000,STR,18,102.334,19.0,2.0,,,0 days 00:00:27.278000,0 days 00:00:30.872000,0 days 00:00:44.184000,0 days 01:26:54.733000,0 days 01:27:25.605000,0 days 01:28:09.789000,,267.0,256.0,311.0,False,MEDIUM,10.0,True,Aston Martin,0 days 01:26:27.466000,2024-04-21 07:34:46.139,1,8.0,False,,False,True
225,0 days 01:29:51.895000,STR,18,102.09500000000001,20.0,2.0,,,0 days 00:00:27.339000,0 days 00:00:30.576000,0 days 00:00:44.180000,0 days 01:28:37.128000,0 days 01:29:07.704000,0 days 01:29:51.884000,273.0,267.0,256.0,310.0,False,MEDIUM,11.0,True,Aston Martin,0 days 01:28:09.800000,2024-04-21 07:36:28.473,2,8.0,False,,False,True
226,0 days 01:51:13.695000,STR,18,104.54700000000001,29.0,4.0,,,0 days 00:00:26.825000,0 days 00:00:29.769000,0 days 00:00:47.953000,0 days 01:49:55.962000,0 days 01:50:25.731000,0 days 01:51:13.684000,273.0,269.0,249.0,309.0,False,MEDIUM,3.0,True,Aston Martin,0 days 01:49:29.148000,2024-04-21 07:57:47.821,4,18.0,False,,False,False
227,0 days 01:52:56.963000,STR,18,103.268,30.0,4.0,,,0 days 00:00:27.180000,0 days 00:00:30.761000,0 days 00:00:45.327000,0 days 01:51:40.864000,0 days 01:52:11.625000,0 days 01:52:56.952000,243.0,268.0,252.0,308.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:51:13.695000,2024-04-21 07:59:32.368,4,18.0,False,,False,False
228,0 days 01:56:42.688000,STR,18,101.485,32.0,4.0,,,0 days 00:00:26.753000,0 days 00:00:30.615000,0 days 00:00:44.117000,0 days 01:55:27.945000,0 days 01:55:58.560000,0 days 01:56:42.677000,277.0,267.0,258.0,315.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:55:01.203000,2024-04-21 08:03:19.876,1,18.0,False,,False,False
229,0 days 01:58:24.889000,STR,18,102.20100000000001,33.0,4.0,,,0 days 00:00:27.202000,0 days 00:00:31.065000,0 days 00:00:43.934000,0 days 01:57:09.879000,0 days 01:57:40.944000,0 days 01:58:24.878000,280.0,254.0,266.0,347.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:56:42.688000,2024-04-21 08:05:01.361,1,17.0,False,,False,True
230,0 days 02:00:07.858000,STR,18,102.96900000000001,34.0,4.0,,,0 days 00:00:26.884000,0 days 00:00:31.447000,0 days 00:00:44.638000,0 days 01:58:51.762000,0 days 01:59:23.209000,0 days 02:00:07.847000,284.0,263.0,252.0,327.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:58:24.889000,2024-04-21 08:06:43.562,1,16.0,False,,False,True
231,0 days 02:01:53.536000,STR,18,105.67800000000001,35.0,4.0,,0 days 02:01:51.872000,0 days 00:00:27.105000,0 days 00:00:30.394000,0 days 00:00:48.179000,0 days 02:00:34.952000,0 days 02:01:05.346000,0 days 02:01:53.525000,271.0,270.0,,312.0,False,MEDIUM,9.0,True,Aston Martin,0 days 02:00:07.858000,2024-04-21 08:08:26.531,1,17.0,False,,False,False
232,0 days 02:05:43.556000,STR,18,99.444,37.0,5.0,,,0 days 00:00:26.455000,0 days 00:00:29.661000,0 days 00:00:43.328000,0 days 02:04:30.556000,0 days 02:05:00.217000,0 days 02:05:43.545000,272.0,270.0,259.0,307.0,True,HARD,7.0,False,Aston Martin,0 days 02:04:04.112000,2024-04-21 08:12:22.785,1,17.0,False,,False,True
233,0 days 02:07:23.005000,STR,18,99.44900000000001,38.0,5.0,,,0 days 00:00:26.429000,0 days 00:00:29.774000,0 days 00:00:43.246000,0 days 02:06:09.974000,0 days 02:06:39.748000,0 days 02:07:22.994000,274.0,270.0,258.0,308.0,False,HARD,8.0,False,Aston Martin,0 days 02:05:43.556000,2024-04-21 08:14:02.229,1,17.0,False,,False,True
234,0 days 02:09:02.644000,STR,18,99.63900000000001,39.0,5.0,,,0 days 00:00:26.526000,0 days 00:00:29.821000,0 days 00:00:43.292000,0 days 02:07:49.520000,0 days 02:08:19.341000,0 days 02:09:02.633000,275.0,270.0,258.0,309.0,False,HARD,9.0,False,Aston Martin,0 days 02:07:23.005000,2024-04-21 08:15:41.678,1,17.0,False,,False,True
235,0 days 02:10:42.549000,STR,18,99.905,40.0,5.0,,,0 days 00:00:26.628000,0 days 00:00:29.862000,0 days 00:00:43.415000,0 days 02:09:29.261000,0 days 02:09:59.123000,0 days 02:10:42.538000,,270.0,259.0,308.0,False,HARD,10.0,False,Aston Martin,0 days 02:09:02.644000,2024-04-21 08:17:21.317,1,17.0,False,,False,True
236,0 days 02:12:22.694000,STR,18,100.14500000000001,41.0,5.0,,,0 days 00:00:26.689000,0 days 00:00:29.901000,0 days 00:00:43.555000,0 days 02:11:09.227000,0 days 02:11:39.128000,0 days 02:12:22.683000,276.0,270.0,259.0,309.0,False,HARD,11.0,False,Aston Martin,0 days 02:10:42.549000,2024-04-21 08:19:01.222,1,17.0,False,,False,True
237,0 days 02:14:02.647000,STR,18,99.953,42.0,5.0,,,0 days 00:00:26.730000,0 days 00:00:29.815000,0 days 00:00:43.408000,0 days 02:12:49.413000,0 days 02:13:19.228000,0 days 02:14:02.636000,,271.0,260.0,308.0,False,HARD,12.0,False,Aston Martin,0 days 02:12:22.694000,2024-04-21 08:20:41.367,1,17.0,False,,False,True
238,0 days 02:15:42.998000,STR,18,100.35100000000001,43.0,5.0,,,0 days 00:00:26.860000,0 days 00:00:29.975000,0 days 00:00:43.516000,0 days 02:14:29.496000,0 days 02:14:59.471000,0 days 02:15:42.987000,275.0,270.0,258.0,308.0,False,HARD,13.0,False,Aston Martin,0 days 02:14:02.647000,2024-04-21 08:22:21.320,1,17.0,False,,False,True
239,0 days 02:17:23.356000,STR,18,100.358,44.0,5.0,,,0 days 00:00:26.680000,0 days 00:00:30.244000,0 days 00:00:43.434000,0 days 02:16:09.667000,0 days 02:16:39.911000,0 days 02:17:23.345000,276.0,271.0,258.0,308.0,False,HARD,14.0,False,Aston Martin,0 days 02:15:42.998000,2024-04-21 08:24:01.671,1,17.0,False,,False,True
240,0 days 02:19:03.647000,STR,18,100.29100000000001,45.0,5.0,,,0 days 00:00:26.755000,0 days 00:00:29.970000,0 days 00:00:43.566000,0 days 02:17:50.100000,0 days 02:18:20.070000,0 days 02:19:03.636000,,270.0,258.0,308.0,False,HARD,15.0,False,Aston Martin,0 days 02:17:23.356000,2024-04-21 08:25:42.029,1,17.0,False,,False,True
241,0 days 02:20:44.383000,STR,18,100.736,46.0,5.0,,,0 days 00:00:26.878000,0 days 00:00:30.220000,0 days 00:00:43.638000,0 days 02:19:30.514000,0 days 02:20:00.734000,0 days 02:20:44.372000,,270.0,258.0,308.0,False,HARD,16.0,False,Aston Martin,0 days 02:19:03.647000,2024-04-21 08:27:22.320,1,17.0,False,,False,True
242,0 days 02:22:25.037000,STR,18,100.65400000000001,47.0,5.0,,,0 days 00:00:26.949000,0 days 00:00:30.092000,0 days 00:00:43.613000,0 days 02:21:11.321000,0 days 02:21:41.413000,0 days 02:22:25.026000,,271.0,259.0,307.0,False,HARD,17.0,False,Aston Martin,0 days 02:20:44.383000,2024-04-21 08:29:03.056,1,17.0,False,,False,True
243,0 days 02:24:05.334000,STR,18,100.29700000000001,48.0,5.0,,,0 days 00:00:26.820000,0 days 00:00:29.870000,0 days 00:00:43.607000,0 days 02:22:51.846000,0 days 02:23:21.716000,0 days 02:24:05.323000,277.0,271.0,259.0,307.0,False,HARD,18.0,False,Aston Martin,0 days 02:22:25.037000,2024-04-21 08:30:43.710,1,17.0,False,,False,True
244,0 days 02:25:45.903000,STR,18,100.569,49.0,5.0,,,0 days 00:00:26.939000,0 days 00:00:30.123000,0 days 00:00:43.507000,0 days 02:24:32.262000,0 days 02:25:02.385000,0 days 02:25:45.892000,276.0,269.0,258.0,308.0,False,HARD,19.0,False,Aston Martin,0 days 02:24:05.334000,2024-04-21 08:32:24.007,1,17.0,False,,False,True
245,0 days 02:27:26.491000,STR,18,100.58800000000001,50.0,5.0,,,0 days 00:00:26.844000,0 days 00:00:30.102000,0 days 00:00:43.642000,0 days 02:26:12.736000,0 days 02:26:42.838000,0 days 02:27:26.480000,,270.0,258.0,308.0,False,HARD,20.0,False,Aston Martin,0 days 02:25:45.903000,2024-04-21 08:34:04.576,1,17.0,False,,False,True
246,0 days 02:29:07.208000,STR,18,100.71700000000001,51.0,5.0,,,0 days 00:00:26.863000,0 days 00:00:30.222000,0 days 00:00:43.632000,0 days 02:27:53.343000,0 days 02:28:23.565000,0 days 02:29:07.197000,,269.0,259.0,309.0,False,HARD,21.0,False,Aston Martin,0 days 02:27:26.491000,2024-04-21 08:35:45.164,1,17.0,False,,False,True
247,0 days 02:30:48.196000,STR,18,100.988,52.0,5.0,,,0 days 00:00:26.919000,0 days 00:00:30.163000,0 days 00:00:43.906000,0 days 02:29:34.116000,0 days 02:30:04.279000,0 days 02:30:48.185000,277.0,270.0,258.0,310.0,False,HARD,22.0,False,Aston Martin,0 days 02:29:07.208000,2024-04-21 08:37:25.881,1,17.0,False,,False,True
248,0 days 02:32:29.598000,STR,18,101.402,53.0,5.0,,,0 days 00:00:26.979000,0 days 00:00:30.402000,0 days 00:00:44.021000,0 days 02:31:15.164000,0 days 02:31:45.566000,0 days 02:32:29.587000,,271.0,259.0,312.0,False,HARD,23.0,False,Aston Martin,0 days 02:30:48.196000,2024-04-21 08:39:06.869,1,17.0,False,,False,True
249,0 days 02:34:11.169000,STR,18,101.57100000000001,54.0,5.0,,,0 days 00:00:27.031000,0 days 00:00:30.479000,0 days 00:00:44.061000,0 days 02:32:56.618000,0 days 02:33:27.097000,0 days 02:34:11.158000,,272.0,258.0,312.0,False,HARD,24.0,False,Aston Martin,0 days 02:32:29.598000,2024-04-21 08:40:48.271,1,17.0,False,,False,True
250,0 days 02:35:52.312000,STR,18,101.143,55.0,5.0,,,0 days 00:00:26.788000,0 days 00:00:30.766000,0 days 00:00:43.589000,0 days 02:34:37.946000,0 days 02:35:08.712000,0 days 02:35:52.301000,278.0,271.0,260.0,332.0,False,HARD,25.0,False,Aston Martin,0 days 02:34:11.169000,2024-04-21 08:42:29.842,1,16.0,False,,False,True
251,0 days 02:37:33.814000,STR,18,101.50200000000001,56.0,5.0,,,0 days 00:00:27.058000,0 days 00:00:30.330000,0 days 00:00:44.114000,0 days 02:36:19.359000,0 days 02:36:49.689000,0 days 02:37:33.803000,273.0,270.0,259.0,308.0,False,HARD,26.0,False,Aston Martin,0 days 02:35:52.312000,2024-04-21 08:44:10.985,1,16.0,False,,False,True
252,0 days 00:58:54.707000,SAR,2,104.08800000000001,2.0,1.0,,,0 days 00:00:27.800000,0 days 00:00:31.520000,0 days 00:00:44.768000,0 days 00:57:38.365000,0 days 00:58:09.885000,0 days 00:58:54.653000,269.0,270.0,262.0,334.0,True,SOFT,2.0,True,Williams,0 days 00:57:10.619000,2024-04-21 07:05:29.292,1,20.0,False,,False,True
253,0 days 01:00:38.351000,SAR,2,103.644,3.0,1.0,,,0 days 00:00:27.390000,0 days 00:00:31.729000,0 days 00:00:44.525000,0 days 00:59:22.043000,0 days 00:59:53.772000,0 days 01:00:38.297000,266.0,267.0,259.0,335.0,True,SOFT,3.0,True,Williams,0 days 00:58:54.707000,2024-04-21 07:07:13.380,1,20.0,False,,False,True
254,0 days 01:02:22.577000,SAR,2,104.22600000000001,4.0,1.0,,,0 days 00:00:27.493000,0 days 00:00:31.440000,0 days 00:00:45.293000,0 days 01:01:05.790000,0 days 01:01:37.230000,0 days 01:02:22.523000,,264.0,237.0,335.0,False,SOFT,4.0,True,Williams,0 days 01:00:38.351000,2024-04-21 07:08:57.024,1,20.0,False,,False,True
255,0 days 01:04:06.093000,SAR,2,103.516,5.0,1.0,,,0 days 00:00:27.567000,0 days 00:00:31.360000,0 days 00:00:44.589000,0 days 01:02:50.090000,0 days 01:03:21.450000,0 days 01:04:06.039000,267.0,265.0,259.0,332.0,True,SOFT,5.0,True,Williams,0 days 01:02:22.577000,2024-04-21 07:10:41.250,1,20.0,False,,False,True
256,0 days 01:05:49.819000,SAR,2,103.72600000000001,6.0,1.0,,,0 days 00:00:27.432000,0 days 00:00:31.588000,0 days 00:00:44.706000,0 days 01:04:33.471000,0 days 01:05:05.059000,0 days 01:05:49.765000,266.0,267.0,261.0,335.0,False,SOFT,6.0,True,Williams,0 days 01:04:06.093000,2024-04-21 07:12:24.766,1,20.0,False,,False,True
257,0 days 01:07:33.903000,SAR,2,104.084,7.0,1.0,,,0 days 00:00:27.722000,0 days 00:00:31.576000,0 days 00:00:44.786000,0 days 01:06:17.487000,0 days 01:06:49.063000,0 days 01:07:33.849000,,267.0,261.0,333.0,False,SOFT,7.0,True,Williams,0 days 01:05:49.819000,2024-04-21 07:14:08.492,1,20.0,False,,False,True
258,0 days 01:09:18.116000,SAR,2,104.21300000000001,8.0,1.0,,,0 days 00:00:27.352000,0 days 00:00:32.263000,0 days 00:00:44.598000,0 days 01:08:01.201000,0 days 01:08:33.464000,0 days 01:09:18.062000,274.0,266.0,260.0,332.0,False,SOFT,8.0,True,Williams,0 days 01:07:33.903000,2024-04-21 07:15:52.576,1,18.0,True,TRACK LIMITS AT TURN 6 LAP 8 ,False,True
259,0 days 01:11:01.352000,SAR,2,103.236,9.0,1.0,,,0 days 00:00:27.431000,0 days 00:00:31.304000,0 days 00:00:44.501000,0 days 01:09:45.493000,0 days 01:10:16.797000,0 days 01:11:01.298000,265.0,264.0,255.0,313.0,True,SOFT,9.0,True,Williams,0 days 01:09:18.116000,2024-04-21 07:17:36.789,1,16.0,False,,False,True
260,0 days 01:12:45.036000,SAR,2,103.68400000000001,10.0,1.0,,,0 days 00:00:27.691000,0 days 00:00:31.540000,0 days 00:00:44.453000,0 days 01:11:28.989000,0 days 01:12:00.529000,0 days 01:12:44.982000,264.0,264.0,255.0,311.0,False,SOFT,10.0,True,Williams,0 days 01:11:01.352000,2024-04-21 07:19:20.025,1,12.0,False,,False,True
261,0 days 01:14:28.611000,SAR,2,103.575,11.0,1.0,,,0 days 00:00:27.649000,0 days 00:00:31.394000,0 days 00:00:44.532000,0 days 01:13:12.631000,0 days 01:13:44.025000,0 days 01:14:28.557000,266.0,265.0,255.0,313.0,False,SOFT,11.0,True,Williams,0 days 01:12:45.036000,2024-04-21 07:21:03.709,1,12.0,False,,False,True
262,0 days 01:19:58.908000,SAR,2,101.0,14.0,2.0,,,0 days 00:00:26.901000,0 days 00:00:30.370000,0 days 00:00:43.729000,0 days 01:18:44.755000,0 days 01:19:15.125000,0 days 01:19:58.854000,268.0,266.0,256.0,312.0,True,MEDIUM,2.0,True,Williams,0 days 01:18:17.908000,2024-04-21 07:26:36.581,1,19.0,False,,False,True
263,0 days 01:21:40.649000,SAR,2,101.741,15.0,2.0,,,0 days 00:00:27.173000,0 days 00:00:30.505000,0 days 00:00:44.063000,0 days 01:20:26.027000,0 days 01:20:56.532000,0 days 01:21:40.595000,266.0,267.0,257.0,313.0,False,MEDIUM,3.0,True,Williams,0 days 01:19:58.908000,2024-04-21 07:28:17.581,1,19.0,False,,False,True
264,0 days 01:23:23.090000,SAR,2,102.441,16.0,2.0,,,0 days 00:00:27.198000,0 days 00:00:30.859000,0 days 00:00:44.384000,0 days 01:22:07.793000,0 days 01:22:38.652000,0 days 01:23:23.036000,268.0,266.0,256.0,311.0,False,MEDIUM,4.0,True,Williams,0 days 01:21:40.649000,2024-04-21 07:29:59.322,1,19.0,False,,False,True
265,0 days 01:25:05.365000,SAR,2,102.275,17.0,2.0,,,0 days 00:00:27.182000,0 days 00:00:30.848000,0 days 00:00:44.245000,0 days 01:23:50.218000,0 days 01:24:21.066000,0 days 01:25:05.311000,266.0,266.0,257.0,312.0,False,MEDIUM,5.0,True,Williams,0 days 01:23:23.090000,2024-04-21 07:31:41.763,1,19.0,False,,False,True
266,0 days 01:26:47.666000,SAR,2,102.301,18.0,2.0,,,0 days 00:00:27.271000,0 days 00:00:30.902000,0 days 00:00:44.128000,0 days 01:25:32.582000,0 days 01:26:03.484000,0 days 01:26:47.612000,267.0,265.0,257.0,313.0,False,MEDIUM,6.0,True,Williams,0 days 01:25:05.365000,2024-04-21 07:33:24.038,1,18.0,False,,False,True
267,0 days 01:28:30.256000,SAR,2,102.59,19.0,2.0,,,0 days 00:00:27.320000,0 days 00:00:31.020000,0 days 00:00:44.250000,0 days 01:27:14.932000,0 days 01:27:45.952000,0 days 01:28:30.202000,269.0,267.0,261.0,329.0,False,MEDIUM,7.0,True,Williams,0 days 01:26:47.666000,2024-04-21 07:35:06.339,1,18.0,False,,False,True
268,0 days 01:30:13.459000,SAR,2,103.203,20.0,2.0,,,0 days 00:00:27.348000,0 days 00:00:31.376000,0 days 00:00:44.479000,0 days 01:28:57.550000,0 days 01:29:28.926000,0 days 01:30:13.405000,268.0,264.0,262.0,312.0,False,MEDIUM,8.0,True,Williams,0 days 01:28:30.256000,2024-04-21 07:36:48.929,2,17.0,False,,False,True
269,0 days 01:56:40.960000,SAR,2,102.185,32.0,3.0,,,0 days 00:00:27.148000,0 days 00:00:30.660000,0 days 00:00:44.377000,0 days 01:55:25.869000,0 days 01:55:56.529000,0 days 01:56:40.906000,271.0,271.0,259.0,316.0,False,HARD,8.0,False,Williams,0 days 01:54:58.775000,2024-04-21 08:03:17.448,1,14.0,False,,False,False
270,0 days 01:58:23.442000,SAR,2,102.482,33.0,3.0,,,0 days 00:00:27.223000,0 days 00:00:31.129000,0 days 00:00:44.130000,0 days 01:57:08.129000,0 days 01:57:39.258000,0 days 01:58:23.388000,275.0,273.0,257.0,326.0,False,HARD,9.0,False,Williams,0 days 01:56:40.960000,2024-04-21 08:04:59.633,1,13.0,False,,False,True
271,0 days 02:00:04.675000,SAR,2,101.233,34.0,3.0,,,0 days 00:00:26.959000,0 days 00:00:30.474000,0 days 00:00:43.800000,0 days 01:58:50.347000,0 days 01:59:20.821000,0 days 02:00:04.621000,268.0,267.0,258.0,312.0,False,HARD,10.0,False,Williams,0 days 01:58:23.442000,2024-04-21 08:06:42.115,1,13.0,False,,False,True
272,0 days 02:01:45.771000,SAR,2,101.096,35.0,3.0,,,0 days 00:00:26.992000,0 days 00:00:30.265000,0 days 00:00:43.839000,0 days 02:00:31.613000,0 days 02:01:01.878000,0 days 02:01:45.717000,270.0,269.0,256.0,311.0,False,HARD,11.0,False,Williams,0 days 02:00:04.675000,2024-04-21 08:08:23.348,1,13.0,False,,False,True
273,0 days 02:03:27.289000,SAR,2,101.518,36.0,3.0,,,0 days 00:00:27.089000,0 days 00:00:30.463000,0 days 00:00:43.966000,0 days 02:02:12.806000,0 days 02:02:43.269000,0 days 02:03:27.235000,,267.0,258.0,311.0,False,HARD,12.0,False,Williams,0 days 02:01:45.771000,2024-04-21 08:10:04.444,1,13.0,False,,False,True
274,0 days 02:05:09.719000,SAR,2,102.43,37.0,3.0,,,0 days 00:00:27.063000,0 days 00:00:31.427000,0 days 00:00:43.940000,0 days 02:03:54.298000,0 days 02:04:25.725000,0 days 02:05:09.665000,268.0,269.0,261.0,313.0,False,HARD,13.0,False,Williams,0 days 02:03:27.289000,2024-04-21 08:11:45.962,1,14.0,False,,False,True
275,0 days 02:06:52.066000,SAR,2,102.34700000000001,38.0,3.0,,,0 days 00:00:26.947000,0 days 00:00:30.638000,0 days 00:00:44.762000,0 days 02:05:36.612000,0 days 02:06:07.250000,0 days 02:06:52.012000,270.0,268.0,263.0,313.0,False,HARD,14.0,False,Williams,0 days 02:05:09.719000,2024-04-21 08:13:28.392,1,14.0,False,,False,True
276,0 days 02:08:34.412000,SAR,2,102.346,39.0,3.0,,,0 days 00:00:27.547000,0 days 00:00:30.873000,0 days 00:00:43.926000,0 days 02:07:19.559000,0 days 02:07:50.432000,0 days 02:08:34.358000,271.0,268.0,257.0,314.0,False,HARD,15.0,False,Williams,0 days 02:06:52.066000,2024-04-21 08:15:10.739,1,14.0,False,,False,True
277,0 days 02:10:16.840000,SAR,2,102.42800000000001,40.0,3.0,,,0 days 00:00:27.325000,0 days 00:00:31.068000,0 days 00:00:44.035000,0 days 02:09:01.683000,0 days 02:09:32.751000,0 days 02:10:16.786000,273.0,268.0,257.0,312.0,False,HARD,16.0,False,Williams,0 days 02:08:34.412000,2024-04-21 08:16:53.085,1,13.0,False,,False,True
278,0 days 02:11:58.783000,SAR,2,101.94300000000001,41.0,3.0,,,0 days 00:00:27.158000,0 days 00:00:30.585000,0 days 00:00:44.200000,0 days 02:10:43.944000,0 days 02:11:14.529000,0 days 02:11:58.729000,274.0,267.0,256.0,308.0,False,HARD,17.0,False,Williams,0 days 02:10:16.840000,2024-04-21 08:18:35.513,1,13.0,False,,False,True
279,0 days 02:13:40.677000,SAR,2,101.894,42.0,3.0,,,0 days 00:00:27.105000,0 days 00:00:30.627000,0 days 00:00:44.162000,0 days 02:12:25.834000,0 days 02:12:56.461000,0 days 02:13:40.623000,,267.0,257.0,307.0,False,HARD,18.0,False,Williams,0 days 02:11:58.783000,2024-04-21 08:20:17.456,1,13.0,False,,False,True
280,0 days 02:15:23.773000,SAR,2,103.096,43.0,3.0,,,0 days 00:00:27.347000,0 days 00:00:31.474000,0 days 00:00:44.275000,0 days 02:14:07.970000,0 days 02:14:39.444000,0 days 02:15:23.719000,,268.0,257.0,312.0,False,HARD,19.0,False,Williams,0 days 02:13:40.677000,2024-04-21 08:21:59.350,1,14.0,False,,False,True
281,0 days 02:17:06.167000,SAR,2,102.394,44.0,3.0,,,0 days 00:00:27.409000,0 days 00:00:30.906000,0 days 00:00:44.079000,0 days 02:15:51.128000,0 days 02:16:22.034000,0 days 02:17:06.113000,270.0,267.0,259.0,310.0,False,HARD,20.0,False,Williams,0 days 02:15:23.773000,2024-04-21 08:23:42.446,1,14.0,False,,False,True
282,0 days 02:18:48.081000,SAR,2,101.914,45.0,3.0,,,0 days 00:00:27.239000,0 days 00:00:30.772000,0 days 00:00:43.903000,0 days 02:17:33.352000,0 days 02:18:04.124000,0 days 02:18:48.027000,272.0,267.0,259.0,311.0,False,HARD,21.0,False,Williams,0 days 02:17:06.167000,2024-04-21 08:25:24.840,1,14.0,False,,False,True
283,0 days 02:20:30.477000,SAR,2,102.396,46.0,3.0,,,0 days 00:00:27.451000,0 days 00:00:30.876000,0 days 00:00:44.069000,0 days 02:19:15.478000,0 days 02:19:46.354000,0 days 02:20:30.423000,268.0,267.0,259.0,309.0,False,HARD,22.0,False,Williams,0 days 02:18:48.081000,2024-04-21 08:27:06.754,1,14.0,False,,False,True
284,0 days 02:22:12.391000,SAR,2,101.914,47.0,3.0,,,0 days 00:00:27.210000,0 days 00:00:30.559000,0 days 00:00:44.145000,0 days 02:20:57.633000,0 days 02:21:28.192000,0 days 02:22:12.337000,271.0,268.0,257.0,309.0,False,HARD,23.0,False,Williams,0 days 02:20:30.477000,2024-04-21 08:28:49.150,1,14.0,False,,False,True
285,0 days 02:23:55.158000,SAR,2,102.76700000000001,48.0,3.0,,,0 days 00:00:27.150000,0 days 00:00:30.976000,0 days 00:00:44.641000,0 days 02:22:39.487000,0 days 02:23:10.463000,0 days 02:23:55.104000,270.0,268.0,263.0,308.0,False,HARD,24.0,False,Williams,0 days 02:22:12.391000,2024-04-21 08:30:31.064,1,15.0,False,,False,True
286,0 days 02:25:37.901000,SAR,2,102.74300000000001,49.0,3.0,,,0 days 00:00:27.378000,0 days 00:00:30.770000,0 days 00:00:44.595000,0 days 02:24:22.482000,0 days 02:24:53.252000,0 days 02:25:37.847000,272.0,268.0,258.0,309.0,False,HARD,25.0,False,Williams,0 days 02:23:55.158000,2024-04-21 08:32:13.831,1,16.0,False,,False,True
287,0 days 02:27:20.546000,SAR,2,102.64500000000001,50.0,3.0,,,0 days 00:00:27.397000,0 days 00:00:30.973000,0 days 00:00:44.275000,0 days 02:26:05.244000,0 days 02:26:36.217000,0 days 02:27:20.492000,273.0,267.0,257.0,311.0,False,HARD,26.0,False,Williams,0 days 02:25:37.901000,2024-04-21 08:33:56.574,1,16.0,False,,False,True
288,0 days 02:29:02.866000,SAR,2,102.32000000000001,51.0,3.0,,,0 days 00:00:27.225000,0 days 00:00:30.837000,0 days 00:00:44.258000,0 days 02:27:47.717000,0 days 02:28:18.554000,0 days 02:29:02.812000,275.0,268.0,257.0,308.0,False,HARD,27.0,False,Williams,0 days 02:27:20.546000,2024-04-21 08:35:39.219,1,16.0,False,,False,True
