,X,Y,Speed
656,-1208,1517,246
657,-1211,1516,247
658,-1309,1471,248
659,-1337,1460,249
660,-1375,1444,251
661,-1462,1407,253
662,-1518,1385,254
663,-1646,1333,256
664,-1689,1317,257
665,-1862,1246,258
666,-1885,1236,260
667,-2006,1186,237
668,-2122,1135,214
669,-2134,1130,205
670,-2244,1076,196
671,-2356,1005,187
672,-2363,1000,179
673,-2400,971,154
674,-2419,952,145
675,-2457,911,137
676,-2485,878,133
677,-2514,831,129
678,-2540,777,123
679,-2555,710,118
680,-2553,659,115
681,-2543,609,113
682,-2538,591,111
683,-2534,579,109
684,-2520,545,108
685,-2506,518,106
686,-2497,503,104
687,-2481,478,106
688,-2457,444,108
689,-2422,399,108
690,-2410,384,109
691,-2376,345,116
692,-2364,333,123
693,-2328,298,131
694,-2290,264,136
695,-2202,195,142
696,-2194,189,154
697,-2071,102,167
698,-2070,101,172
699,-2014,64,177
700,-1930,11,182
701,-1888,-14,188
702,-1833,-49,191
703,-1750,-101,195
704,-1726,-115,199
705,-1666,-154,203
706,-1591,-201,208
707,-1494,-266,214
708,-1471,-283,216
709,-1380,-350,219
710,-1324,-397,221
